id,Actual,Random Forest
US8845606B2,0,0.001
US8552330B2,0,0.002
US10000229B2,0,0.001
US9458720B2,0,0.025
US10136786B2,0,0.006
US9267547B2,0,0.01
US9895814B2,0,0.002
US4763229A,0,0.003
US7961454B2,0,0.0
US10087042B2,0,0.001
US7438861B2,0,0.002
US9378506B1,0,0.155
US9162590B2,0,0.011
US9637141B2,0,0.005
US9534461B2,0,0.002
US10076613B2,0,0.018
US9241496B2,0,0.004
US9962219B2,0,0.003
US9611692B1,0,0.0
US10059164B1,0,0.003
US9255169B2,0,0.064
US9021966B2,0,0.001
US6855061B2,0,0.001
US10049278B2,0,0.042
US9890099B2,0,0.027
US5142919A,0,0.007
US6933666B2,0,0.005
US9772727B2,0,0.008
US7102227B2,0,0.022
US6214988A,0,0.008
US5567746A,0,0.008
US9753768B2,0,0.095
US9319798B2,0,0.0
US9394617B2,0,0.007
US9719000B2,0,0.002
US9787150B2,0,0.003
US9653224B2,0,0.001
US4885660A,0,0.002
US9610873B2,0,0.016
US6527949B1,0,0.014
US7810407B2,0,0.014
US8036367B2,0,0.074
US6579035B1,0,0.001
US7816609B2,0,0.002
US8770103B2,0,0.002
US4908916A,0,0.001
US8167561B2,0,0.014
US8171675B2,0,0.008
US9785451B1,0,0.088
US4731219A,0,0.015
US9572239B2,0,0.0
US9977022B2,0,0.052
US5290851A,0,0.003
US9106002B2,0,0.0
US10086512B2,0,0.039
US9928698B2,0,0.066
US9206006B2,0,0.023
US9150292B2,0,0.02
US4647491A,0,0.005
US9047965B2,0,0.074
US9925041B2,0,0.01
US5052956A,0,0.0
US9186759B2,0,0.056
US8844363B2,0,0.006
US5388694A,0,0.015
US4843845A,0,0.008
US7265368B2,0,0.056
US7010108B2,0,0.057
US8903232B1,0,0.061
US9916938B2,0,0.005
US9371994B2,0,0.016
US4998639A,0,0.0
US5121527A,0,0.002
US7419360B2,0,0.007
US9221431B2,0,0.008
US4713249A,0,0.013
US7205541B1,0,0.003
US6603131B2,0,0.003
US10071831B1,0,0.093
US9306146B2,0,0.028
US4640213A,0,0.049
US4768047A,0,0.056
US8830125B1,0,0.05
US9302198B1,0,0.05
US10003797B2,0,0.378
US9449809B2,0,0.009
US9509679B2,0,0.146
US8217003B2,0,0.018
US9616368B2,0,0.004
US10027230B2,0,0.065
US9667719B1,0,0.111
US7963288B2,0,0.048
US10011669B2,0,0.013
US9034418B2,0,0.065
US8097140B2,0,0.035
US9217339B2,0,0.001
US9236784B2,0,0.002
US9252584B2,0,0.001
US9174345B2,0,0.0
US10004344B1,0,0.06
US9481530B2,0,0.02
US10086223B2,0,0.028
US9623556B1,0,0.011
US6751302B1,0,0.063
US6265129A,0,0.002
US4811846A,0,0.01
US7696110B2,0,0.014
US4650127A,0,0.002
US4818864A,0,0.005
US5909298A,0,0.006
US5810444A,0,0.002
US10128558B2,0,0.003
US8935452B2,0,0.011
US5299117A,0,0.052
US5979667A,0,0.018
US10103925B2,0,0.101
US9526553B2,0,0.01
US9180047B2,0,0.001
US9352930B2,0,0.001
US9361975B2,0,0.045
US7871967B2,0,0.017
US10043846B2,0,0.001
US5685255A,0,0.035
US9938687B1,0,0.0
US9035161B2,0,0.003
US9400651B2,0,0.146
US9376300B2,0,0.0
US9155937B2,0,0.009
US9725620B2,0,0.008
US9637150B1,0,0.006
US9878848B2,0,0.001
US9057392B2,0,0.087
US8284544B2,0,0.013
US9724807B2,0,0.0
US5528935A,0,0.011
US8511144B2,0,0.005
US8496926B2,0,0.046
US7704846B2,0,0.009
US6073965A,0,0.0
US7819686B2,0,0.0
US6465236B1,0,0.023
US9743274B2,0,0.162
US8696233B2,0,0.032
US9273547B2,0,0.034
US9991536B2,0,0.006
US7276556B2,0,0.005
US9102762B2,0,0.056
US9520567B2,0,0.067
US7081347B2,0,0.038
US9940295B2,0,0.091
US9274423B2,0,0.02
US9109748B2,0,0.019
US10139268B2,0,0.093
US9955675B2,0,0.053
US8297839B2,0,0.011
US7693225B2,0,0.232
US4791429A,0,0.008
US9998311B2,0,0.14
US6393745B1,0,0.107
US9219015B2,0,0.024
US9834146B2,0,0.069
US6728525B1,0,0.061
US5175571A,0,0.257
US7879201B2,0,0.003
US9971526B1,0,0.161
US9097982B2,0,0.048
US10029365B2,0,0.018
US8969548B2,0,0.017
US9132810B2,0,0.004
US8716909B2,0,0.0
US5218051A,0,0.033
US6950185B1,0,0.023
US7301501B2,0,0.046
US8492498B2,0,0.046
US10064775B2,0,0.0
US10039177B2,0,0.023
US7245583B1,0,0.032
US4554689A,0,0.025
US8918527B2,0,0.101
US10029363B2,0,0.008
US8222351B2,0,0.006
US7259691B2,0,0.109
US9998361B2,0,0.07
US9433184B2,0,0.002
US9157018B2,0,0.066
US10106388B2,0,0.024
US9380080B2,0,0.115
US9065260B2,0,0.069
US9776326B2,0,0.051
US4499473A,0,0.029
US8967439B2,0,0.023
US9879935B2,0,0.015
US6639629B1,0,0.033
US7986876B2,0,0.141
US6803916B2,0,0.342
US9624000B1,0,0.008
US7992847B2,0,0.0
US7539279B2,0,0.171
US6523416B2,0,0.036
US5967788A,0,0.182
US10105911B2,0,0.005
US9413940B2,0,0.072
US9263006B2,0,0.071
US10092850B1,0,0.01
US9532619B1,0,0.055
US9939411B2,0,0.007
US9802323B2,0,0.004
US9034996B2,0,0.001
US9488877B2,0,0.003
US9088408B2,0,0.282
US9048901B2,0,0.066
US9319572B2,0,0.001
US9857231B2,0,0.007
US4812697A,0,0.007
US10076884B2,0,0.003
US9752996B2,0,0.01
US5683868A,0,0.079
US9904145B2,0,0.0
US10125503B2,0,0.004
US5900814A,0,0.035
US9846130B2,0,0.002
US6207962A,0,0.003
US9084623B2,0,0.155
US8294335B2,0,0.019
US8834473B2,0,0.015
US9981247B2,0,0.04
US9091889B2,0,0.002
US7805342B2,0,0.107
US6633752B1,0,0.023
US9237378B2,0,0.15
US9911562B2,0,0.001
US9745965B2,0,0.076
US8646404B2,0,0.01
US7571816B2,0,0.003
US9142151B2,0,0.064
US9480047B2,0,0.203
US9092937B2,0,0.143
US10123571B2,0,0.104
US8969261B2,0,0.023
US9638828B2,0,0.068
US9610219B1,0,0.006
US4830422A,0,0.005
US5721973A,0,0.021
US10117734B2,0,0.02
US9557057B2,0,0.071
US9383818B2,0,0.017
US7787841B2,0,0.041
US7177417B2,0,0.086
US9654695B2,0,0.036
US10099931B2,0,0.016
US8987033B2,0,0.009
US9300692B2,0,0.105
US9806151B2,0,0.009
US9982691B2,0,0.01
US9994426B1,0,0.023
US9188401B2,0,0.001
US4711230A,0,0.004
US9551975B2,0,0.199
US9075248B2,0,0.003
US8961376B2,0,0.018
US9289898B2,0,0.004
US9701012B1,0,0.22
US4848688A,0,0.059
US10087646B2,0,0.014
US8457012B2,0,0.092
US9269442B2,0,0.117
US7182105B1,0,0.019
US9265227B2,0,0.009
US10111667B2,0,0.007
US8978508B2,0,0.001
US7304722B2,0,0.054
US8838526B2,0,0.136
US8293456B2,0,0.003
US10117893B2,0,0.039
US5185164A,0,0.059
US10082597B2,0,0.002
US10111149B2,0,0.091
US8842712B2,0,0.099
US7465594B2,0,0.002
US9039690B2,0,0.027
US5214291A,0,0.016
US9015987B2,0,0.067
US9774631B2,0,0.094
US5199066A,0,0.183
US10048908B2,0,0.166
US8864172B2,0,0.016
US9369080B2,0,0.048
US9725250B2,0,0.004
US9271511B2,0,0.055
US9206537B2,0,0.05
US9420561B2,0,0.07
US10114543B2,0,0.093
US9876493B2,0,0.051
US8355841B2,0,0.016
US8284717B2,0,0.051
US9223312B2,0,0.013
US8984708B2,0,0.062
US9062347B2,0,0.068
US9344641B2,0,0.116
US9176761B2,0,0.095
US9498109B2,0,0.14
US5305051A,0,0.027
US9187090B2,0,0.057
US9528829B2,0,0.152
US9417005B1,0,0.013
US7932183B2,0,0.022
US7860644B2,0,0.048
US9342066B2,0,0.031
US8107016B2,0,0.095
US6071037A,0,0.0
US5200929A,0,0.025
US8260213B2,0,0.029
US9146195B2,0,0.171
US9843669B1,0,0.225
US9291397B2,0,0.028
US9112268B2,0,0.017
US9497292B2,0,0.081
US9352441B2,0,0.003
US9900506B2,0,0.087
US9754507B1,0,0.25
US10057631B2,0,0.195
US9545288B2,0,0.0
US9145512B2,0,0.019
US9759584B2,0,0.05
US9982525B2,0,0.079
US10007235B2,0,0.111
US9021178B2,0,0.14
US9704337B2,0,0.2
US7693566B2,0,0.045
US10096898B2,0,0.026
US10017024B2,0,0.002
US9823249B2,0,0.044
US6618595B1,0,0.038
US10005182B2,0,0.011
US8409125B2,0,0.008
7643990,0,0.427
7689416,1,0.782
7693760,0,0.32
7742919,1,0.92
7788262,1,0.723
7890374,0,0.477
7925496,1,0.801
7945952,0,0.925
8180725,1,0.773
8185400,1,0.866
8467524,0,0.308
8571871,1,0.901
8630844,1,0.977
8653349,0,0.887
8914284,1,0.648
9047622,0,0.455
9299331,0,0.613
9367763,1,0.951
9384451,0,0.701
9418385,0,0.403
9495955,1,0.684
9608942,1,0.732
9646587,1,0.731
9646601,1,0.587
9786084,1,0.881
9972127,1,0.752
9977773,1,1.0
10008209,1,0.857
10027662,0,0.239
10049477,1,0.908
10091358,1,0.326
10134131,0,0.72
10140981,1,0.726
10186252,1,0.946
10229111,1,0.683
10229672,1,0.888
10296552,0,0.788
10319365,1,0.982
10325201,1,0.884
10332513,1,0.849
10379995,0,0.41
10418024,1,0.815
10446126,1,0.78
10446147,1,0.642
10467274,1,0.4
10496754,1,0.709
10600408,1,0.695
10629176,0,0.884
10635941,1,0.972
10643131,1,0.761
10643600,1,0.991
10699695,1,0.904
10706867,1,0.804
10713662,0,0.328
10721189,0,0.204
10783398,1,0.77
10802889,0,0.521
10803646,1,1.0
10817314,0,0.853
10839809,0,0.822
10841251,1,0.573
10902191,1,0.744
10922788,1,0.903
10957017,0,0.634
10963231,0,0.458
10983446,0,0.377
10984225,0,0.373
10999434,1,0.651
11003703,1,0.72
11030726,0,0.545
11055514,1,0.657
11080607,1,0.647
11087877,0,0.507
11094007,0,0.336
11127488,0,0.266
11152123,1,0.522
11152785,1,0.485
11153566,0,0.711
11158207,0,0.218
11165725,0,0.701
11166035,1,0.742
11183169,1,0.618
11210775,1,0.578
11232266,1,0.523
11271984,0,0.64
11314922,1,0.655
11329933,1,0.936
11354490,1,0.627
11355155,1,0.676
11379189,1,0.607
11393451,0,0.751
11393575,1,0.69
11403800,1,0.977
11410684,1,0.902
11430434,0,0.816
11481559,1,0.77
11483494,0,0.473
11537416,0,0.612
11544881,1,0.515
11551695,1,0.624
11561326,1,0.693
11564194,0,0.195
11580968,1,0.959
11586724,0,0.815
11600260,1,0.668
11646007,1,0.665
11659085,1,0.303
11689486,0,0.838
11741965,1,0.954
11741996,1,0.951
11763849,1,0.592
11769017,1,0.775
11769312,1,0.637
11769531,1,0.765
11776007,1,0.378
11783474,1,0.235
11783813,1,0.904
11797780,1,0.658
11830463,1,0.836
11836680,1,0.811
11896902,1,0.841
11907885,1,0.639
2016189705,0,0.597
2016239865,0,0.763
2016307239,1,0.263
2016371887,1,0.679
2016379252,1,0.537
2017084266,1,0.641
2017143207,0,0.262
2017178204,1,0.434
2017206328,1,0.706
2017345412,1,0.661
2017366479,1,0.361
2018007404,1,0.829
2018018392,1,0.901
2018025112,1,0.499
2018150768,1,0.887
2019013017,1,0.344
2019042574,1,0.53
2019043482,1,0.638
2019114593,0,0.367
2019272887,1,0.103
2019279644,1,0.813
2019294669,1,0.946
2019370616,1,0.991
2020004790,1,0.741
2020026767,1,0.762
2020027439,1,0.881
2020035350,1,0.283
2020053395,0,0.299
2020066250,1,0.539
2020143384,1,0.412
2020258608,0,0.48
2020265394,0,0.219
2020304446,1,0.209
2021035340,1,0.561
2021065033,1,0.792
2021089904,1,0.393
2021117733,1,0.464
2021117842,1,0.577
US5257045A,0,0.014
US9616574B2,0,0.0
US9452963B2,0,0.025
US10130979B2,0,0.003
US9919923B2,0,0.003
US9718243B2,0,0.007
US9831482B2,0,0.007
US9591808B2,0,0.001
US10086944B2,0,0.014
US9791320B2,0,0.001
US8284566B2,0,0.006
US9424816B2,0,0.01
US9523929B2,0,0.025
US9034210B2,0,0.003
US4746040A,0,0.004
US7241361B2,0,0.025
US9949588B1,0,0.001
US9186524B2,0,0.008
US9574399B2,0,0.014
US5325406A,0,0.003
US7931952B2,0,0.006
US6292060A,0,0.037
US9778294B2,0,0.006
US5075117A,0,0.011
US6071093A,0,0.0
US9932084B2,0,0.002
US9815358B1,0,0.0
US9766159B2,0,0.019
US9818633B2,0,0.007
US9994679B2,0,0.005
US9186781B2,0,0.002
US9726687B2,0,0.027
US9402687B2,0,0.008
US8702176B2,0,0.0
US4684969A,0,0.007
US8651539B1,0,0.006
US9163375B2,0,0.022
US9517118B1,0,0.003
US9397209B2,0,0.006
US8985225B2,0,0.0
US9028753B2,0,0.013
US9888530B2,0,0.012
US6843517B2,0,0.004
US7470380B2,0,0.0
US9855487B2,0,0.0
US6943229B2,0,0.018
US4545606A,0,0.001
US9179818B2,0,0.003
US5604927A,0,0.032
US5456147A,0,0.0
US6874698B1,0,0.016
US4867485A,0,0.009
US7015252B2,0,0.016
US9139943B2,0,0.016
US6364369B2,0,0.0
US9326439B2,0,0.002
US10068560B1,0,0.024
US7322619B2,0,0.001
US9537254B2,0,0.005
US7592653B2,0,0.015
US10080392B2,0,0.007
US9481430B2,0,0.049
US10137568B2,0,0.032
US9227965B2,0,0.006
US7384285B2,0,0.0
US9658130B2,0,0.014
US9121488B2,0,0.061
US9897751B2,0,0.016
US7431321B2,0,0.004
US4621864A,0,0.0
US6815234B2,0,0.028
US9650962B2,0,0.002
US9342178B2,0,0.032
US9871169B2,0,0.014
US6533361B1,0,0.01
US9281454B2,0,0.004
US7243992B2,0,0.002
US5475231A,0,0.002
US9201200B2,0,0.001
US9702167B2,0,0.011
US5509703A,0,0.001
US6161512A,0,0.01
US4917964A,0,0.005
US8763979B2,0,0.001
US8969966B2,0,0.008
US5056343A,0,0.0
US4609322A,0,0.0
US9313870B2,0,0.013
US4536542A,0,0.007
US6979167B2,0,0.002
US9822680B2,0,0.0
US4677148A,0,0.007
US7600461B1,0,0.004
US5095781A,0,0.018
US9689278B2,0,0.001
US7413573B2,0,0.006
US4859738A,0,0.027
US9428879B2,0,0.004
US7226551B2,0,0.004
US7790540B2,0,0.014
US9636393B2,0,0.045
US9670779B2,0,0.003
US9970097B2,0,0.002
US9415379B2,0,0.026
US9462737B2,0,0.001
US9968116B2,0,0.031
US4907914A,0,0.0
US9328056B2,0,0.007
US7075135B2,0,0.014
US9087414B2,0,0.002
US5722275A,0,0.018
US6476140B2,0,0.004
US10008297B2,0,0.003
US9315143B2,0,0.012
US7208853B2,0,0.001
US8969970B2,0,0.007
US10094416B2,0,0.0
US10066717B2,0,0.023
US9416245B2,0,0.033
US6380305B1,0,0.007
US4908422A,0,0.015
US9658002B2,0,0.007
US9210425B2,0,0.222
US10111377B2,0,0.003
US7748171B2,0,0.001
US9339709B2,0,0.008
US4681399A,0,0.002
US9172178B2,0,0.0
US9214635B2,0,0.092
US7988009B2,0,0.002
US9145667B1,0,0.06
US5346251A,0,0.001
US9976557B2,0,0.002
US9297539B2,0,0.0
US5291828A,0,0.01
US9838110B2,0,0.049
US4715402A,0,0.001
US10032390B2,0,0.0
US9523238B2,0,0.003
US10066178B2,0,0.021
US9964369B2,0,0.002
US7540393B2,0,0.001
US9840314B2,0,0.0
US9117580B2,0,0.004
US8148748B2,0,0.027
US9677858B1,0,0.037
US9570609B2,0,0.03
US8995338B2,0,0.141
US9155808B2,0,0.005
US9857002B2,0,0.009
US9768554B2,0,0.004
US9085229B2,0,0.012
US8837763B1,0,0.018
US8800829B2,0,0.01
US8981157B2,0,0.004
US9137952B1,0,0.079
US9450365B1,0,0.008
US7150734B2,0,0.003
US7385963B1,0,0.052
US9627290B2,0,0.022
US7726046B2,0,0.007
US9810000B2,0,0.003
US10100026B2,0,0.064
US10087922B2,0,0.0
US9098847B2,0,0.202
US7208380B2,0,0.009
US9497295B2,0,0.064
US9117430B2,0,0.057
US9976636B2,0,0.001
US9428369B2,0,0.001
US9178608B2,0,0.1
US9539443B2,0,0.016
US10017586B2,0,0.003
US9878141B2,0,0.011
US9437903B2,0,0.003
US9272805B2,0,0.062
US9375801B2,0,0.004
US7499069B2,0,0.071
US9644364B2,0,0.001
US6386392B1,0,0.0
US5990526A,0,0.011
US8025972B2,0,0.013
US5865529A,0,0.019
US6766814B2,0,0.005
US9072754B2,0,0.03
US9251645B2,0,0.198
US9518764B2,0,0.001
US8061560B2,0,0.006
US5618488A,0,0.004
US4701075A,0,0.022
US6610949B2,0,0.002
US10060157B1,0,0.006
US5518739A,0,0.064
US9597057B2,0,0.0
US7023132B2,0,0.018
US8911522B2,0,0.014
US9913476B2,0,0.01
US4708628A,0,0.001
US9069693B2,0,0.156
US9695262B2,0,0.03
US9955093B2,0,0.116
US9221337B2,0,0.018
US10075154B1,0,0.05
US8993373B2,0,0.006
US9173386B2,0,0.0
US8414996B2,0,0.106
US10124774B2,0,0.0
US9086135B2,0,0.001
US9150178B1,0,0.003
US9990020B2,0,0.08
US9016158B2,0,0.001
US9683624B2,0,0.002
US8575395B2,0,0.017
US7871094B2,0,0.015
US6215835A,0,0.094
US9560745B2,0,0.008
US9249290B2,0,0.005
US7669390B2,0,0.0
US9480236B2,0,0.024
US7097651B2,0,0.004
US8911852B2,0,0.018
US8502904B2,0,0.14
US10127739B2,0,0.048
US10065308B2,0,0.028
US7820895B1,0,0.1
US9060795B2,0,0.013
US8967949B2,0,0.002
US9551392B2,0,0.004
US9485908B2,0,0.0
US9357556B2,0,0.052
US9119785B2,0,0.051
US9588359B2,0,0.02
US9485847B1,0,0.029
US10099456B2,0,0.01
US9113058B2,0,0.028
US9463142B2,0,0.001
US10001195B2,0,0.014
US9774389B2,0,0.035
US9810081B2,0,0.0
US9226987B2,0,0.007
US9109238B2,0,0.012
US5233383A,0,0.05
US9885419B2,0,0.006
US5041958A,0,0.032
US6350599B1,0,0.096
US9024055B2,0,0.066
US9152064B2,0,0.068
US9222776B2,0,0.005
US10000558B2,0,0.026
US10117002B2,0,0.002
US9011483B2,0,0.007
US9693660B1,0,0.106
US9237925B2,0,0.006
US9115303B2,0,0.011
US9371603B2,0,0.006
US9000137B2,0,0.032
US7802636B2,0,0.001
US9094329B2,0,0.055
US7863612B2,0,0.01
US9796205B2,0,0.01
US10004739B2,0,0.04
US9771552B2,0,0.061
US10119941B2,0,0.01
US9483607B2,0,0.055
US9923021B2,0,0.001
US10069030B2,0,0.005
US9786396B2,0,0.008
US9197708B2,0,0.134
US9326456B2,0,0.001
US9951420B2,0,0.005
US10074159B2,0,0.187
US9773538B2,0,0.025
US9884225B2,0,0.008
US9507285B2,0,0.007
US9245783B2,0,0.005
US9610650B2,0,0.016
US9519238B2,0,0.023
US9212154B2,0,0.037
US6864171B1,0,0.027
US9733120B2,0,0.105
US9739794B2,0,0.001
US8582579B2,0,0.116
US9733911B2,0,0.213
US7090549B2,0,0.005
US9360585B2,0,0.064
US9488180B2,0,0.001
US9712185B2,0,0.102
US6829069B2,0,0.023
US9061419B2,0,0.064
US9994105B2,0,0.002
US7017766B2,0,0.002
US9311999B2,0,0.229
US9786595B1,0,0.033
US6424843B1,0,0.046
US9247811B2,0,0.039
US6780603B1,0,0.087
US5436679A,0,0.041
US8944192B2,0,0.017
US10114107B2,0,0.042
US9041650B2,0,0.047
US9210173B2,0,0.066
US7325879B2,0,0.001
US5265155A,0,0.026
US9656384B1,0,0.005
US9795454B2,0,0.006
US8003014B2,0,0.003
US6934301B2,0,0.137
US9384886B2,0,0.043
US5349606A,0,0.202
US9241602B2,0,0.0
US9444734B2,0,0.094
US9815377B2,0,0.004
US9555542B2,0,0.001
US10013339B2,0,0.233
US9782789B2,0,0.001
US9248976B2,0,0.005
US10099373B2,0,0.026
US8686328B2,0,0.0
US9999913B2,0,0.003
US7711059B2,0,0.075
US8211390B2,0,0.012
US8936290B1,0,0.033
US8469814B2,0,0.067
US9872759B2,0,0.006
US5905731A,0,0.116
US9091809B2,0,0.016
US6733060B1,0,0.003
US6097556A,0,0.009
US9154486B1,0,0.069
US9737098B2,0,0.033
US9418246B2,0,0.142
US9878270B2,0,0.0
US9050956B2,0,0.012
US7393651B2,0,0.027
US5148696A,0,0.001
US4604629A,0,0.009
US9846603B2,0,0.058
US9944192B2,0,0.003
US9001254B2,0,0.057
US9954875B2,0,0.135
US9328443B2,0,0.027
US5677706A,0,0.071
US9215744B2,0,0.076
US10137580B1,0,0.001
US6783528B2,0,0.015
US5495757A,0,0.01
US9272381B2,0,0.007
US4860039A,0,0.062
US9617721B2,0,0.01
US9547602B2,0,0.296
US6748453B2,0,0.117
US10070835B2,0,0.071
US9959189B2,0,0.035
US7936002B2,0,0.009
US9097095B2,0,0.001
US10053399B2,0,0.021
US8914618B2,0,0.141
US9587449B2,0,0.0
US9556090B2,0,0.018
US9190949B1,0,0.008
US10113377B2,0,0.001
US10065703B2,0,0.013
US9271779B2,0,0.003
US8241667B2,0,0.02
US9126701B2,0,0.044
US5029551A,0,0.006
US7879402B2,0,0.0
US9396024B2,0,0.154
US9588400B2,0,0.053
US5437834A,0,0.009
US9278806B2,0,0.007
US6736702B2,0,0.014
US5313200A,0,0.07
US8779847B1,0,0.11
US6894291B2,0,0.002
US10080973B1,0,0.176
US9612342B2,0,0.027
US7190389B1,0,0.024
US9983964B2,0,0.076
US9013220B2,0,0.056
US8945478B2,0,0.01
US8994776B2,0,0.077
US7308346B2,0,0.015
US6730536B1,0,0.005
US9918724B2,0,0.006
US9517965B2,0,0.01
US10133147B2,0,0.113
US7547540B2,0,0.015
US10015242B2,0,0.135
US8557786B2,0,0.08
US7729568B2,0,0.009
US6160772A,0,0.012
US9902233B2,0,0.001
US5747699A,0,0.001
US9834460B2,0,0.023
