id,Actual,Random Forest
US4768047A,0,0.162
US5580649A,0,0.0
US8830125B1,0,0.051
US4963416A,0,0.0
US10135323B2,0,0.328
US10129809B2,0,0.391
US10103452B2,0,0.139
US9449809B2,0,0.129
US9955093B2,0,0.34
US8998317B2,0,0.006
US9295291B2,0,0.011
US9005209B2,0,0.437
US10027230B2,0,0.19
US9689896B2,0,0.011
US9948158B2,0,0.018
US9289855B2,0,0.008
US9321187B2,0,0.103
US9086135B2,0,0.03
US9236784B2,0,0.073
US9630882B2,0,0.048
US10053196B2,0,0.028
US9587058B2,0,0.068
US9870897B2,0,0.004
US9272718B2,0,0.013
US9338454B2,0,0.299
US9644520B2,0,0.297
US4811846A,0,0.007
US8140012B1,0,0.528
US4860508A,0,0.08
US8157584B2,0,0.18
US9480236B2,0,0.126
US5909298A,0,0.051
US4908650A,0,0.102
US8911852B2,0,0.005
US10039548B2,0,0.013
US8222350B2,0,0.068
US9464154B2,0,0.051
US8935452B2,0,0.266
US10113549B2,0,0.187
US9144751B2,0,0.067
US8502904B2,0,0.539
US9818517B2,0,0.033
US4771627A,0,0.004
US5801387A,0,0.035
US7891437B2,0,0.15
US6259158A,0,0.034
US6758599B2,0,0.026
US6269084A,0,0.385
US4985277A,0,0.119
US10111471B2,0,0.005
US7534782B2,0,0.003
US9526553B2,0,0.005
US9687404B2,0,0.154
US9361975B2,0,0.181
US9743933B2,0,0.06
US7871967B2,0,0.034
US10043846B2,0,0.024
US9060795B2,0,0.016
US9534086B2,0,0.006
US9485908B2,0,0.12
US10099456B2,0,0.046
US6716513B1,0,0.082
US9273485B2,0,0.008
US9376300B2,0,0.019
US9774389B2,0,0.166
US9300179B2,0,0.002
US10077828B2,0,0.287
7689416,1,0.831
7693760,0,0.299
7742919,1,0.648
7788262,1,0.783
7835910,0,0.6
7925496,1,0.796
8180725,1,0.711
8185400,1,0.785
8571871,1,0.74
8630844,1,0.969
8653349,0,0.57
8914284,1,0.747
9047622,0,0.519
9367763,1,0.881
9495955,1,0.737
9608942,1,0.568
9646587,1,0.629
9646601,1,0.652
9786084,1,0.825
9972127,1,0.618
9977773,1,0.999
10008209,1,0.861
10049477,1,0.777
10086261,0,0.412
10091358,1,0.62
10140981,1,0.831
10186252,1,0.769
10229111,1,0.685
10229672,1,0.845
10319365,1,0.849
10325201,1,0.786
10325599,0,0.681
10332513,1,0.759
10418024,1,0.895
10446126,1,0.724
10446147,1,0.738
10467274,1,0.711
10496754,1,0.81
10503804,0,0.623
10600408,1,0.727
10635941,1,0.812
10643131,1,0.799
10643600,1,0.82
10657934,0,0.623
10685057,0,0.533
10699695,1,0.797
10706867,1,0.806
10719596,0,0.694
10733733,0,0.716
10769501,0,0.575
10783398,1,0.8
10789606,0,0.526
10803646,1,1.0
10810725,0,0.845
10841251,1,0.555
10841666,0,0.733
10902191,1,0.85
10922788,1,0.764
10931999,0,0.654
10957017,0,0.56
10963493,0,0.551
10977783,0,0.613
10991369,0,0.758
10999434,1,0.619
11003703,1,0.739
11011176,0,0.681
11055514,1,0.797
11070671,0,0.284
11080607,1,0.593
11107557,0,0.746
11152031,0,0.612
11152123,1,0.572
11152785,1,0.765
11165725,0,0.677
11165735,0,0.531
11166035,1,0.769
11183169,1,0.738
11210775,1,0.815
11232266,1,0.654
11264140,0,0.546
11314922,1,0.726
11329933,1,0.723
11354164,0,0.532
11354490,1,0.543
11355155,1,0.724
11374952,0,0.694
11379189,1,0.743
11393575,1,0.825
11403800,1,0.809
11410684,1,0.885
11477142,0,0.628
11481559,1,0.846
11514633,0,0.643
11544881,1,0.821
11551695,1,0.642
11561326,1,0.624
11580968,1,0.777
11600260,1,0.789
11641384,0,0.345
11646007,1,0.78
11659085,1,0.437
11676163,0,0.607
11721023,0,0.764
11726902,0,0.617
11736556,0,0.098
11741965,1,0.787
11741996,1,0.793
11757923,0,0.485
11763849,1,0.825
11769017,1,0.738
11769312,1,0.725
11769531,1,0.742
11776007,1,0.634
11783474,1,0.693
11783813,1,0.788
11797780,1,0.791
11830463,1,0.802
11836680,1,0.726
11896902,1,0.657
11907885,1,0.761
2016164519,0,0.018
2016307239,1,0.582
2016371887,1,0.39
2016379252,1,0.738
2017018270,0,0.848
2017084266,1,0.714
2017169822,0,0.749
2017178204,1,0.721
2017199958,0,0.304
2017206328,1,0.687
2017243520,0,0.262
2017243600,0,0.419
2017345412,1,0.698
2017366479,1,0.68
2018007404,1,0.581
2018018392,1,0.568
2018025108,0,0.595
2018025112,1,0.741
2018150768,1,0.776
2019013017,1,0.72
2019019304,0,0.612
2019042574,1,0.808
2019043482,1,0.841
2019080425,0,0.421
2019082255,0,0.627
2019272887,1,0.195
2019279644,1,0.777
2019294669,1,0.789
2019340648,0,0.713
2019370616,1,0.96
2020004790,1,0.698
2020026767,1,0.806
2020027439,1,0.821
2020035350,1,0.665
2020053395,0,0.574
2020066250,1,0.698
2020092519,0,0.803
2020143384,1,0.752
2020170542,0,0.323
2020304446,1,0.273
2021035340,1,0.77
2021065033,1,0.803
2021089904,1,0.516
2021097402,0,0.646
2021117733,1,0.574
2021117842,1,0.69
US7070215B2,0,0.003
US9616574B2,0,0.003
US9261901B2,0,0.018
US9976634B2,0,0.002
US10130979B2,0,0.134
US9919923B2,0,0.005
US9831482B2,0,0.122
US9034972B2,0,0.006
US9532849B2,0,0.008
US9883739B1,0,0.021
US10086944B2,0,0.016
US9419486B2,0,0.019
US9424816B2,0,0.015
US9272360B2,0,0.067
US10092923B2,0,0.018
US9034210B2,0,0.093
US9268174B2,0,0.048
US7005335B2,0,0.034
US9936680B2,0,0.092
US9766037B2,0,0.047
US9469027B2,0,0.176
US8663950B2,0,0.096
US9186524B2,0,0.043
US9220693B2,0,0.057
US9518026B2,0,0.041
US9265466B2,0,0.035
US9371955B2,0,0.047
US9239063B2,0,0.099
US6215214A,0,0.0
US6292060A,0,0.469
US9475746B2,0,0.22
US5297492A,0,0.002
US9674938B2,0,0.003
US6536310B2,0,0.014
US9426999B2,0,0.011
US8182014B2,0,0.007
US9815358B1,0,0.003
US9373548B2,0,0.007
US9708561B2,0,0.008
US8829673B2,0,0.032
US9766159B2,0,0.024
US9657422B2,0,0.014
US9399554B2,0,0.016
US9062191B2,0,0.06
US9660645B2,0,0.421
US8858184B2,0,0.361
US9402687B2,0,0.066
US9481529B2,0,0.006
US9385428B2,0,0.009
US5941102A,0,0.002
US10035440B2,0,0.177
US9517118B1,0,0.014
US6361755B1,0,0.087
US9278079B2,0,0.002
US9828842B2,0,0.044
US9360001B2,0,0.005
US10039696B2,0,0.271
US9888530B2,0,0.005
US9204633B2,0,0.253
US10081732B2,0,0.01
US7470380B2,0,0.002
US5298757A,0,0.004
US5905021A,0,0.021
US5492447A,0,0.177
US9179818B2,0,0.022
US5456147A,0,0.044
US9139943B2,0,0.033
US6364369B2,0,0.026
US9243433B2,0,0.004
US7331788B2,0,0.007
US9003662B2,0,0.027
US9661889B1,0,0.005
US7081132B2,0,0.006
US7431321B2,0,0.051
US9227938B2,0,0.016
US9650962B2,0,0.011
US6381412B1,0,0.116
US9777512B2,0,0.094
US9903364B2,0,0.01
US9677758B2,0,0.027
US10048469B2,0,0.006
US9120229B2,0,0.093
US9334734B2,0,0.022
US7038901B2,0,0.02
US9103499B2,0,0.009
US4536542A,0,0.003
US6979167B2,0,0.004
US8985395B2,0,0.056
US5956359A,0,0.002
US9095984B2,0,0.054
US9428879B2,0,0.05
US9803131B2,0,0.094
US7226551B2,0,0.064
US9688922B2,0,0.106
US9180749B2,0,0.046
US4787703A,0,0.02
US9970097B2,0,0.009
US9415379B2,0,0.0
US9027511B2,0,0.011
US9963311B1,0,0.011
US8552330B2,0,0.003
US7075135B2,0,0.018
US9381093B1,0,0.039
US7748978B2,0,0.295
US6615016B2,0,0.124
US9954058B1,0,0.007
US9267547B2,0,0.023
US9895814B2,0,0.166
US5170861A,0,0.011
US4792208A,0,0.053
US7208853B2,0,0.001
US9446955B2,0,0.015
US9133036B2,0,0.011
US9340967B2,0,0.098
US9302389B2,0,0.002
US9162590B2,0,0.155
US9732906B2,0,0.029
US9658002B2,0,0.021
US9012608B2,0,0.002
US10023926B2,0,0.029
US8960062B2,0,0.007
US9962219B2,0,0.002
US10064506B2,0,0.0
US4681399A,0,0.005
US7735882B2,0,0.005
US9468137B1,0,0.024
US5346251A,0,0.005
US9332744B2,0,0.115
US9255169B2,0,0.18
US7627384B2,0,0.249
US9701010B2,0,0.024
US9018285B2,0,0.011
US4789775A,0,0.055
US9926286B2,0,0.13
US8148748B2,0,0.058
US9753768B2,0,0.358
US9319798B2,0,0.09
US9554200B2,0,0.006
US9394617B2,0,0.045
US9427010B2,0,0.109
US9166464B2,0,0.032
US9741737B1,0,0.044
US9228479B2,0,0.011
US9788848B2,0,0.043
US7932572B2,0,0.021
US9758747B2,0,0.017
US7150734B2,0,0.023
US7726046B2,0,0.052
US8961499B2,0,0.0
US8036367B2,0,0.129
US9550153B2,0,0.068
US6243968A,0,0.016
US8167561B2,0,0.006
US7208380B2,0,0.023
US8952426B2,0,0.018
US9581092B2,0,0.209
US9745124B2,0,0.005
US9120978B2,0,0.001
US10023627B2,0,0.041
US9397468B2,0,0.179
US9976636B2,0,0.0
US9428369B2,0,0.0
US9039438B2,0,0.025
US10039523B2,0,0.001
US9677880B2,0,0.293
US10086512B2,0,0.018
US9154348B2,0,0.522
US9150292B2,0,0.032
US5052956A,0,0.006
US6386392B1,0,0.006
US10006730B1,0,0.012
US9481272B2,0,0.015
US6526046B1,0,0.379
US10018431B2,0,0.055
US5388694A,0,0.032
US8025972B2,0,0.123
US4843845A,0,0.0
US5865529A,0,0.221
US6766814B2,0,0.036
US9885255B2,0,0.058
US8586961B2,0,0.08
US8033278B2,0,0.01
US8926898B2,0,0.097
US5618488A,0,0.052
US7322982B2,0,0.015
US9909057B2,0,0.073
US4998639A,0,0.031
US7760240B2,0,0.218
US4954107A,0,0.064
US4713249A,0,0.039
US7364295B2,0,0.257
US8663190B2,0,0.06
US8574629B2,0,0.212
US8259626B2,0,0.725
US9190499B2,0,0.011
US6108580A,0,0.038
US9049962B2,0,0.008
US10003797B2,0,0.513
US9644851B2,0,0.036
US9545098B2,0,0.186
US8217003B2,0,0.021
US9221337B2,0,0.004
US6735014B2,0,0.128
US8955951B2,0,0.006
US9322342B2,0,0.298
US9324494B2,0,0.217
US9271720B2,0,0.055
US9034418B2,0,0.008
US9173386B2,0,0.004
US9863367B2,0,0.034
US9083023B2,0,0.012
US9683624B2,0,0.0
US9235946B2,0,0.192
US9623556B1,0,0.095
US6265129A,0,0.118
US7696110B2,0,0.003
US4650127A,0,0.22
US5810444A,0,0.005
US8728671B1,0,0.081
US9924844B1,0,0.015
US10128558B2,0,0.057
US4771543A,0,0.021
US7336447B2,0,0.198
US9234549B2,0,0.022
US5921701A,0,0.004
US9180047B2,0,0.037
US9151372B2,0,0.001
US9061612B2,0,0.019
US9357556B2,0,0.433
US10067302B2,0,0.246
US10052064B2,0,0.013
US10087879B2,0,0.012
US9155937B2,0,0.013
US9099341B2,0,0.042
7657289,1,0.692
7720683,0,0.804
7761296,1,0.864
8032383,1,0.719
8041565,1,0.849
8044288,0,0.155
8103505,1,0.703
8183451,1,0.589
8355903,1,0.987
8380504,0,0.787
8422798,1,0.701
8422799,1,0.72
8428228,0,0.306
8447713,1,0.76
8571859,1,0.815
8589164,0,0.808
8596640,0,0.3
8688434,1,0.987
8751236,1,0.658
8818768,1,0.783
8909534,1,0.755
9286877,1,0.625
9484014,1,0.842
9558428,1,0.698
9589578,1,0.773
9653093,1,0.859
9710829,1,0.74
9754220,0,0.433
9922376,0,0.226
9922641,1,0.927
9928835,1,0.605
10027662,0,0.612
10042836,0,0.602
10068557,1,0.739
10091545,1,0.76
10109182,0,0.785
10127918,1,0.814
10134131,0,0.643
10140089,0,0.613
10147439,0,0.74
10163436,1,0.758
10176809,1,0.86
10296552,0,0.787
10315536,0,0.007
10332517,0,0.742
10373023,1,0.772
10380724,1,0.833
10387970,1,0.616
10418033,1,0.791
10445356,1,0.723
10467347,1,0.743
10484542,1,0.682
10489393,1,0.839
10504504,1,0.891
10510358,0,0.721
10515637,1,0.757
10539881,0,0.907
10593328,0,0.525
10614207,1,0.767
10628931,1,0.742
10658005,1,1.0
10706837,1,0.843
10721189,0,0.582
10733240,0,0.679
10831976,0,0.762
10884710,1,0.819
10885707,1,0.667
10891723,0,0.593
10897675,0,0.869
10915818,1,0.852
10929781,0,0.666
10944867,1,0.619
10963497,0,0.59
10978054,0,0.607
10983446,0,0.716
10984225,0,0.538
11017123,0,0.564
11030726,0,0.631
11037554,1,0.616
11064113,0,0.73
11064252,1,0.677
11069353,0,0.512
11087877,0,0.707
11094134,1,0.722
11107591,1,0.676
11122238,0,0.773
11127225,0,0.719
11127488,0,0.646
11138249,0,0.549
11157339,0,0.442
11210062,1,0.539
11250635,1,0.853
11256402,1,0.778
11263407,1,0.747
11294756,0,0.548
11302310,0,0.809
11308657,1,0.806
11328480,1,0.669
11348577,0,0.807
11361571,1,0.829
11393451,0,0.788
11409963,1,0.908
11436438,1,0.921
11438457,0,0.67
11494486,1,0.603
11508042,1,0.735
11509995,1,0.742
11514948,1,0.886
11537416,0,0.524
11546181,0,0.644
11556335,1,0.772
11556722,1,0.765
11557292,0,0.765
11564194,0,0.376
11568148,1,0.978
11582519,1,0.636
11586724,0,0.652
11645479,1,0.676
11651390,1,0.751
11677991,1,0.601
11706492,1,0.78
11710479,1,0.825
11727596,1,0.851
11740862,1,0.627
11743552,1,0.411
11755888,1,0.536
11763453,1,0.886
11763809,1,0.777
11775581,0,0.536
11777874,1,0.674
11790884,1,0.953
11809688,1,0.829
11830159,1,0.817
11842144,1,0.686
2016328014,1,0.79
2017060523,0,0.498
2017076327,0,0.607
2017242847,1,0.864
2018068329,1,0.781
2018070872,0,0.415
2018101770,1,0.923
2018121784,0,0.364
2018189797,0,0.654
2018189980,0,0.666
2018190294,1,0.688
2018247183,1,0.81
2018351899,0,0.577
2018357543,0,0.696
2019005013,1,0.665
2019037261,1,0.701
2019043076,0,0.404
2019087677,1,0.83
2019117088,0,0.37
2019130896,1,0.84
2019149490,1,0.49
2019164632,1,0.739
2019214013,1,0.571
2019362709,1,0.777
2019385590,1,0.762
2019392858,1,0.728
2020019370,1,0.9
2020026766,1,0.647
2020058290,1,0.883
2020099728,0,0.451
2020111476,1,0.772
2020162736,1,0.556
2020175383,1,0.855
2020211134,0,0.195
2020293719,1,0.725
2020311350,1,0.825
2020358967,1,0.567
2020395008,1,0.776
2021074377,1,0.567
2021085558,1,0.772
2021089903,1,0.901
2021090690,1,0.712
2021097274,0,0.47
2021103645,0,0.667
2021110158,0,0.748
2021125614,1,0.663
2021129325,0,0.482
US9018239B2,0,0.106
US9256249B2,0,0.013
US9796135B2,0,0.004
US7935130B2,0,0.033
US9392445B2,0,0.071
US9090200B2,0,0.003
US9591808B2,0,0.004
US8284566B2,0,0.012
US9789802B2,0,0.01
US9907993B2,0,0.057
US9850724B2,0,0.027
US9651291B2,0,0.003
US9702906B2,0,0.005
US9285063B2,0,0.001
US9366506B2,0,0.044
US9381755B2,0,0.038
US7241361B2,0,0.024
US9267634B2,0,0.042
US9574399B2,0,0.023
US6769529B2,0,0.104
US8510995B2,0,0.002
US9778294B2,0,0.004
US8770379B2,0,0.009
US9922878B2,0,0.126
US8590907B2,0,0.009
US5075117A,0,0.063
US10058938B2,0,0.05
US6071093A,0,0.018
US6649698B1,0,0.003
US9818633B2,0,0.133
US10000143B1,0,0.015
US4786534A,0,0.004
US9994679B2,0,0.0
US9278919B1,0,0.05
US9726687B2,0,0.175
US4491376A,0,0.009
US9206079B2,0,0.012
US5579875A,0,0.0
US7858846B2,0,0.155
US7476779B2,0,0.152
US8653570B2,0,0.096
US8267613B2,0,0.005
US6328256A,0,0.011
US9855487B2,0,0.011
US4903062A,0,0.106
US6712429B2,0,0.02
US10003434B2,0,0.299
US10059391B2,0,0.009
US8594656B2,0,0.199
US5427329A,0,0.0
US9655418B2,0,0.039
US6872024B2,0,0.005
US10080392B2,0,0.17
US9757641B2,0,0.171
US7384285B2,0,0.001
US9658130B2,0,0.11
US9144145B2,0,0.017
US8096608B2,0,0.0
US9200938B2,0,0.008
US10132345B2,0,0.018
US6628869B2,0,0.045
US9342178B2,0,0.184
US9680136B2,0,0.006
US5475231A,0,0.452
US9702167B2,0,0.022
US10046277B2,0,0.002
US6681881B2,0,0.047
US9796495B2,0,0.001
US6552088B2,0,0.002
US5875916A,0,0.001
US9822680B2,0,0.007
US5667263A,0,0.088
US4677148A,0,0.006
US6905173B2,0,0.17
US5058815A,0,0.004
US6545233B2,0,0.004
US7179392B2,0,0.022
US9670779B2,0,0.0
US10082411B2,0,0.001
US9919374B2,0,0.004
US5100202A,0,0.004
US8251179B2,0,0.191
US9950871B2,0,0.012
US9054865B2,0,0.322
US7154161B1,0,0.022
US9968116B2,0,0.08
US4736957A,0,0.021
US7823425B2,0,0.003
US8845606B2,0,0.022
US4907914A,0,0.106
US9309264B2,0,0.037
US7715013B2,0,0.199
US10113838B2,0,0.012
US9821958B2,0,0.029
US10058346B2,0,0.079
US8288895B2,0,0.023
US9145309B2,0,0.0
US10087042B2,0,0.125
US10066717B2,0,0.006
US9416245B2,0,0.069
US6860503B2,0,0.0
US5112155A,0,0.002
US9975589B2,0,0.023
US4925410A,0,0.001
US9783349B2,0,0.004
US9862223B2,0,0.024
US9739350B2,0,0.003
US9339709B2,0,0.003
US9214635B2,0,0.218
US9709302B2,0,0.079
US9045938B2,0,0.014
US9920250B1,0,0.03
US4689516A,0,0.434
US9994295B2,0,0.0
US9975134B2,0,0.006
US9453572B2,0,0.003
US9610995B2,0,0.002
US9772727B2,0,0.009
US9198991B2,0,0.033
US7102227B2,0,0.003
US9570609B2,0,0.043
US5567746A,0,0.001
US8995338B2,0,0.163
US5304592A,0,0.016
US9155808B2,0,0.014
US10134502B2,0,0.03
US9719000B2,0,0.104
US8837763B1,0,0.476
US10072100B2,0,0.016
US4885660A,0,0.005
US9537110B2,0,0.018
US8800829B2,0,0.162
US8993712B2,0,0.069
US9450365B1,0,0.003
US9809399B1,0,0.016
US7385963B1,0,0.647
US9627290B2,0,0.022
US4757162A,0,0.003
US5544909A,0,0.0
US6162628A,0,0.219
US6216409A,0,0.005
US9765474B1,0,0.019
US4908916A,0,0.018
US9810000B2,0,0.073
US10087922B2,0,0.062
US5027958A,0,0.013
US9098847B2,0,0.142
US8444422B2,0,0.01
US9785451B1,0,0.156
US9497295B2,0,0.444
US6060718A,0,0.075
US9278865B2,0,0.003
US8523873B2,0,0.122
US9669279B2,0,0.144
US9563192B2,0,0.565
US9977022B2,0,0.142
US7141930B2,0,0.085
US8076650B2,0,0.112
US9889480B2,0,0.127
US8757026B2,0,0.414
US7926598B2,0,0.0
US9186759B2,0,0.104
US9251645B2,0,0.431
US6702933B2,0,0.016
US8061560B2,0,0.114
US6160065A,0,0.01
US9545051B2,0,0.186
US4701075A,0,0.06
US7402515B2,0,0.028
US7205541B1,0,0.032
US9159549B2,0,0.194
US8650732B2,0,0.02
US4494892A,0,0.032
US8056954B2,0,0.034
US7371841B2,0,0.168
US9302198B1,0,0.337
US9786755B2,0,0.097
US9913476B2,0,0.019
US10092337B2,0,0.083
US9069693B2,0,0.521
US7481476B2,0,0.003
US9899297B1,0,0.006
US9618690B2,0,0.018
US9937982B2,0,0.023
US9061541B2,0,0.093
US10011669B2,0,0.288
US9375550B2,0,0.097
US8414996B2,0,0.176
US10124774B2,0,0.008
US9891993B2,0,0.089
US9217339B2,0,0.082
US9252047B2,0,0.048
US9272008B2,0,0.069
US9990020B2,0,0.377
US9174345B2,0,0.002
US10004344B1,0,0.001
US9010737B2,0,0.004
US9249290B2,0,0.095
US4818864A,0,0.028
US9653354B2,0,0.204
US7669390B2,0,0.013
US8701107B2,0,0.454
US5184446A,0,0.03
US8456916B2,0,0.014
US6917065B2,0,0.18
US10103925B2,0,0.118
US10042460B2,0,0.023
US8329549B2,0,0.094
US9352930B2,0,0.1
