id,Actual,Random Forest
US7850137B2,0,0.048
US6043079A,0,0.029
US7509872B2,0,0.276
US9313870B2,0,0.044
US10043562B2,0,0.01
US7600461B1,0,0.003
US9016240B2,0,0.105
US5937790A,0,0.02
US5968810A,0,0.076
US8000339B2,0,0.279
US9538703B2,0,0.025
US10133306B2,0,0.018
US7137154B2,0,0.002
US7422179B2,0,0.002
US9087414B2,0,0.004
US4763229A,0,0.005
US7961454B2,0,0.001
US6476140B2,0,0.017
US10008297B2,0,0.007
US9882296B1,0,0.007
US10094416B2,0,0.001
US6380305B1,0,0.012
US9482246B2,0,0.046
US9637141B2,0,0.005
US9308184B2,0,0.022
US9586666B2,0,0.04
US10046894B1,0,0.009
US9534461B2,0,0.002
US5683138A,0,0.0
US10059164B1,0,0.009
US10053915B2,0,0.005
US6855061B2,0,0.0
US10130147B2,0,0.011
US9838110B2,0,0.127
US9890099B2,0,0.041
US10032390B2,0,0.006
US5142919A,0,0.009
US6933666B2,0,0.005
US9184532B2,0,0.003
US9964369B2,0,0.005
US9184078B2,0,0.005
US8013481B2,0,0.017
US8857655B2,0,0.003
US9902421B2,0,0.009
US6838257B2,0,0.154
US8981157B2,0,0.005
US4711322A,0,0.003
US4599436A,0,0.023
US10122231B2,0,0.0
US7565159B2,0,0.078
US9610873B2,0,0.036
US6527949B1,0,0.027
US6579035B1,0,0.011
US9290652B2,0,0.016
US10100026B2,0,0.087
US9605790B1,0,0.019
US9981249B2,0,0.013
US8805316B2,0,0.174
US9969342B2,0,0.007
US8494030B2,0,0.106
US10031764B2,0,0.313
US9026322B2,0,0.052
US7516535B1,0,0.001
US9346614B2,0,0.003
US9437903B2,0,0.011
US10030216B2,0,0.053
US9375801B2,0,0.019
US7499069B2,0,0.204
US9644364B2,0,0.003
US9047965B2,0,0.176
US9676067B2,0,0.001
US5611101A,0,0.0
US9708533B2,0,0.036
US8395531B2,0,0.037
US9916713B1,0,0.053
US9072486B2,0,0.019
US9627934B2,0,0.007
US8844363B2,0,0.014
US8932865B2,0,0.063
US8444631B2,0,0.015
US9072754B2,0,0.043
US7008839B2,0,0.023
US5121527A,0,0.005
US6610949B2,0,0.005
US7419360B2,0,0.014
US5518739A,0,0.08
US5499684A,0,0.015
US4768047A,0,0.159
US5580649A,0,0.028
US8830125B1,0,0.135
US4963416A,0,0.029
US10135323B2,0,0.02
US10129809B2,0,0.138
US10103452B2,0,0.009
US9449809B2,0,0.018
US9955093B2,0,0.199
US8998317B2,0,0.003
US9295291B2,0,0.035
US9005209B2,0,0.015
US10027230B2,0,0.168
US9689896B2,0,0.014
US9948158B2,0,0.004
US9289855B2,0,0.01
US9321187B2,0,0.017
US9086135B2,0,0.008
US9236784B2,0,0.004
US9630882B2,0,0.015
US10053196B2,0,0.002
US9587058B2,0,0.033
US9870897B2,0,0.034
US9272718B2,0,0.005
US9338454B2,0,0.253
US9644520B2,0,0.147
US4811846A,0,0.031
US8140012B1,0,0.155
US4860508A,0,0.021
US8157584B2,0,0.002
US9480236B2,0,0.059
US5909298A,0,0.021
US4908650A,0,0.102
US8911852B2,0,0.029
US10039548B2,0,0.012
US8222350B2,0,0.014
US9464154B2,0,0.018
US8935452B2,0,0.044
US10113549B2,0,0.057
US9144751B2,0,0.056
US8502904B2,0,0.279
US9818517B2,0,0.06
US4771627A,0,0.004
US5801387A,0,0.025
US7891437B2,0,0.07
US6259158A,0,0.025
US6758599B2,0,0.005
US6269084A,0,0.19
US4985277A,0,0.012
US10111471B2,0,0.07
US7534782B2,0,0.044
US9526553B2,0,0.013
US9687404B2,0,0.081
US9361975B2,0,0.102
US9743933B2,0,0.0
US7871967B2,0,0.033
US10043846B2,0,0.002
US9060795B2,0,0.04
US9534086B2,0,0.012
US9485908B2,0,0.004
US10099456B2,0,0.014
US6716513B1,0,0.019
US9273485B2,0,0.024
US9376300B2,0,0.0
US9774389B2,0,0.114
US9300179B2,0,0.0
US10077828B2,0,0.113
7689416,1,0.768
7693760,0,0.397
7742919,1,0.928
7788262,1,0.789
7835910,0,0.59
7925496,1,0.807
8180725,1,0.725
8185400,1,0.854
8571871,1,0.809
8630844,1,0.974
8653349,0,0.88
8914284,1,0.761
9047622,0,0.514
9367763,1,0.951
9495955,1,0.64
9608942,1,0.714
9646587,1,0.784
9646601,1,0.629
9786084,1,0.876
9972127,1,0.789
9977773,1,1.0
10008209,1,0.849
10049477,1,0.926
10086261,0,0.364
10091358,1,0.386
10140981,1,0.731
10186252,1,0.945
10229111,1,0.778
10229672,1,0.857
10319365,1,0.956
10325201,1,0.874
10325599,0,0.659
10332513,1,0.817
10418024,1,0.82
10446126,1,0.764
10446147,1,0.672
10467274,1,0.542
10496754,1,0.792
10503804,0,0.698
10600408,1,0.664
10635941,1,0.96
10643131,1,0.806
10643600,1,0.985
10657934,0,0.711
10685057,0,0.757
10699695,1,0.927
10706867,1,0.819
10719596,0,0.945
10733733,0,0.504
10769501,0,0.91
10783398,1,0.842
10789606,0,0.59
10803646,1,1.0
10810725,0,0.855
10841251,1,0.596
10841666,0,0.793
10902191,1,0.782
10922788,1,0.948
10931999,0,0.502
10957017,0,0.706
10963493,0,0.221
10977783,0,0.793
10991369,0,0.623
10999434,1,0.693
11003703,1,0.776
11011176,0,0.473
11055514,1,0.728
11070671,0,0.289
11080607,1,0.593
11107557,0,0.366
11152031,0,0.405
11152123,1,0.553
11152785,1,0.541
11165725,0,0.763
11165735,0,0.556
11166035,1,0.734
11183169,1,0.613
11210775,1,0.584
11232266,1,0.569
11264140,0,0.696
11314922,1,0.623
11329933,1,0.911
11354164,0,0.4
11354490,1,0.644
11355155,1,0.745
11374952,0,0.777
11379189,1,0.58
11393575,1,0.7
11403800,1,0.985
11410684,1,0.921
11477142,0,0.717
11481559,1,0.789
11514633,0,0.613
11544881,1,0.645
11551695,1,0.665
11561326,1,0.713
11580968,1,0.946
11600260,1,0.715
11641384,0,0.247
11646007,1,0.738
11659085,1,0.336
11676163,0,0.479
11721023,0,0.619
11726902,0,0.465
11736556,0,0.258
11741965,1,0.913
11741996,1,0.946
11757923,0,0.391
11763849,1,0.633
11769017,1,0.766
11769312,1,0.656
11769531,1,0.713
11776007,1,0.509
11783474,1,0.312
11783813,1,0.869
11797780,1,0.742
11830463,1,0.856
11836680,1,0.815
11896902,1,0.844
11907885,1,0.627
2016164519,0,0.123
2016307239,1,0.36
2016371887,1,0.685
2016379252,1,0.578
2017018270,0,0.687
2017084266,1,0.717
2017169822,0,0.884
2017178204,1,0.537
2017199958,0,0.231
2017206328,1,0.733
2017243520,0,0.397
2017243600,0,0.631
2017345412,1,0.74
2017366479,1,0.42
2018007404,1,0.811
2018018392,1,0.895
2018025108,0,0.398
2018025112,1,0.501
2018150768,1,0.885
2019013017,1,0.479
2019019304,0,0.407
2019042574,1,0.554
2019043482,1,0.681
2019080425,0,0.353
2019082255,0,0.653
2019272887,1,0.167
2019279644,1,0.845
2019294669,1,0.956
2019340648,0,0.429
2019370616,1,0.935
2020004790,1,0.761
2020026767,1,0.845
2020027439,1,0.856
2020035350,1,0.403
2020053395,0,0.426
2020066250,1,0.576
2020092519,0,0.614
2020143384,1,0.539
2020170542,0,0.168
2020304446,1,0.304
2021035340,1,0.603
2021065033,1,0.757
2021089904,1,0.47
2021097402,0,0.726
2021117733,1,0.519
2021117842,1,0.64
US7070215B2,0,0.008
US9616574B2,0,0.0
US9261901B2,0,0.017
US9976634B2,0,0.001
US10130979B2,0,0.02
US9919923B2,0,0.01
US9831482B2,0,0.016
US9034972B2,0,0.008
US9532849B2,0,0.001
US9883739B1,0,0.089
US10086944B2,0,0.021
US9419486B2,0,0.002
US9424816B2,0,0.025
US9272360B2,0,0.024
US10092923B2,0,0.039
US9034210B2,0,0.004
US9268174B2,0,0.001
US7005335B2,0,0.014
US9936680B2,0,0.059
US9766037B2,0,0.124
US9469027B2,0,0.042
US8663950B2,0,0.122
US9186524B2,0,0.023
US9220693B2,0,0.028
US9518026B2,0,0.13
US9265466B2,0,0.021
US9371955B2,0,0.067
US9239063B2,0,0.004
US6215214A,0,0.0
US6292060A,0,0.074
US9475746B2,0,0.004
US5297492A,0,0.027
US9674938B2,0,0.006
US6536310B2,0,0.004
US9426999B2,0,0.027
US8182014B2,0,0.038
US9815358B1,0,0.004
US9373548B2,0,0.005
US9708561B2,0,0.012
US8829673B2,0,0.022
US9766159B2,0,0.038
US9657422B2,0,0.011
US9399554B2,0,0.069
US9062191B2,0,0.064
US9660645B2,0,0.037
US8858184B2,0,0.025
US9402687B2,0,0.025
US9481529B2,0,0.012
US9385428B2,0,0.053
US5941102A,0,0.0
US10035440B2,0,0.019
US9517118B1,0,0.009
US6361755B1,0,0.045
US9278079B2,0,0.02
US9828842B2,0,0.014
US9360001B2,0,0.004
US10039696B2,0,0.047
US9888530B2,0,0.02
US9204633B2,0,0.074
US10081732B2,0,0.017
US7470380B2,0,0.002
US5298757A,0,0.017
US5905021A,0,0.003
US5492447A,0,0.009
US9179818B2,0,0.003
US5456147A,0,0.002
US9139943B2,0,0.035
US6364369B2,0,0.0
US9243433B2,0,0.007
US7331788B2,0,0.006
US9003662B2,0,0.0
US9661889B1,0,0.001
US7081132B2,0,0.0
US7431321B2,0,0.003
US9227938B2,0,0.136
US9650962B2,0,0.005
US6381412B1,0,0.075
US9777512B2,0,0.001
US9903364B2,0,0.025
US9677758B2,0,0.013
US10048469B2,0,0.141
US9120229B2,0,0.096
US9334734B2,0,0.015
US7038901B2,0,0.016
US9103499B2,0,0.003
US4536542A,0,0.008
US6979167B2,0,0.0
US8985395B2,0,0.014
US5956359A,0,0.019
US9095984B2,0,0.01
US9428879B2,0,0.004
US9803131B2,0,0.015
US7226551B2,0,0.008
US9688922B2,0,0.028
US9180749B2,0,0.0
US4787703A,0,0.022
US9970097B2,0,0.004
US9415379B2,0,0.038
US9027511B2,0,0.049
US9963311B1,0,0.0
US8552330B2,0,0.003
US7075135B2,0,0.035
US9381093B1,0,0.016
US7748978B2,0,0.004
US6615016B2,0,0.032
US9954058B1,0,0.009
US9267547B2,0,0.005
US9895814B2,0,0.01
US5170861A,0,0.006
US4792208A,0,0.038
US7208853B2,0,0.001
US9446955B2,0,0.037
US9133036B2,0,0.011
US9340967B2,0,0.135
US9302389B2,0,0.008
US9162590B2,0,0.021
US9732906B2,0,0.04
US9658002B2,0,0.008
US9012608B2,0,0.111
US10023926B2,0,0.005
US8960062B2,0,0.003
US9962219B2,0,0.001
US10064506B2,0,0.001
US4681399A,0,0.001
US7735882B2,0,0.0
US9468137B1,0,0.019
US5346251A,0,0.002
US9332744B2,0,0.001
US9255169B2,0,0.068
US7627384B2,0,0.005
US9701010B2,0,0.042
US9018285B2,0,0.024
US4789775A,0,0.015
US9926286B2,0,0.079
US8148748B2,0,0.058
US9753768B2,0,0.221
US9319798B2,0,0.001
US9554200B2,0,0.003
US9394617B2,0,0.007
US9427010B2,0,0.016
US9166464B2,0,0.009
US9741737B1,0,0.026
US9228479B2,0,0.009
US9788848B2,0,0.005
US7932572B2,0,0.002
US9758747B2,0,0.032
US7150734B2,0,0.002
US7726046B2,0,0.006
US8961499B2,0,0.0
US8036367B2,0,0.091
US9550153B2,0,0.006
US6243968A,0,0.056
US8167561B2,0,0.029
US7208380B2,0,0.006
US8952426B2,0,0.008
US9581092B2,0,0.06
US9745124B2,0,0.01
US9120978B2,0,0.018
US10023627B2,0,0.042
US9397468B2,0,0.087
US9976636B2,0,0.006
US9428369B2,0,0.006
US9039438B2,0,0.007
US10039523B2,0,0.076
US9677880B2,0,0.098
US10086512B2,0,0.133
US9154348B2,0,0.435
US9150292B2,0,0.021
US5052956A,0,0.0
US6386392B1,0,0.0
US10006730B1,0,0.148
US9481272B2,0,0.001
US6526046B1,0,0.131
US10018431B2,0,0.009
US5388694A,0,0.019
US8025972B2,0,0.041
US4843845A,0,0.008
US5865529A,0,0.079
US6766814B2,0,0.008
US9885255B2,0,0.017
US8586961B2,0,0.122
US8033278B2,0,0.008
US8926898B2,0,0.024
US5618488A,0,0.005
US7322982B2,0,0.012
US9909057B2,0,0.025
US4998639A,0,0.0
US7760240B2,0,0.217
US4954107A,0,0.003
US4713249A,0,0.013
US7364295B2,0,0.099
US8663190B2,0,0.02
US8574629B2,0,0.058
US8259626B2,0,0.27
US9190499B2,0,0.038
US6108580A,0,0.065
US9049962B2,0,0.001
US10003797B2,0,0.496
US9644851B2,0,0.106
US9545098B2,0,0.016
US8217003B2,0,0.017
US9221337B2,0,0.025
US6735014B2,0,0.028
US8955951B2,0,0.0
US9322342B2,0,0.03
US9324494B2,0,0.024
US9271720B2,0,0.03
US9034418B2,0,0.106
US9173386B2,0,0.0
US9863367B2,0,0.019
US9083023B2,0,0.014
US9683624B2,0,0.0
US9235946B2,0,0.185
US9623556B1,0,0.046
US6265129A,0,0.013
US7696110B2,0,0.028
US4650127A,0,0.003
US5810444A,0,0.004
US8728671B1,0,0.004
US9924844B1,0,0.014
US10128558B2,0,0.004
US4771543A,0,0.045
US7336447B2,0,0.002
US9234549B2,0,0.026
US5921701A,0,0.086
US9180047B2,0,0.001
US9151372B2,0,0.002
US9061612B2,0,0.003
US9357556B2,0,0.135
US10067302B2,0,0.028
US10052064B2,0,0.063
US10087879B2,0,0.007
US9155937B2,0,0.01
US9099341B2,0,0.008
7657289,1,0.483
7720683,0,0.706
7761296,1,0.773
8032383,1,0.481
8041565,1,0.847
8044288,0,0.43
8103505,1,0.793
8183451,1,0.751
8355903,1,0.995
8380504,0,0.768
8422798,1,0.72
8422799,1,0.73
8428228,0,0.198
8447713,1,0.782
8571859,1,0.763
8589164,0,0.656
8596640,0,0.443
8688434,1,0.995
8751236,1,0.665
8818768,1,0.599
8909534,1,0.837
9286877,1,0.882
9484014,1,0.904
9558428,1,0.549
9589578,1,0.493
9653093,1,0.9
9710829,1,0.705
9754220,0,0.315
9922376,0,0.445
9922641,1,0.905
9928835,1,0.814
10027662,0,0.399
10042836,0,0.624
10068557,1,0.84
10091545,1,0.661
10109182,0,0.328
10127918,1,0.552
10134131,0,0.717
10140089,0,0.591
10147439,0,0.444
10163436,1,0.97
10176809,1,0.818
10296552,0,0.764
10315536,0,0.036
10332517,0,0.625
10373023,1,0.77
10380724,1,0.762
10387970,1,0.358
10418033,1,0.633
10445356,1,0.851
10467347,1,0.614
10484542,1,0.676
10489393,1,0.812
10504504,1,0.794
10510358,0,0.517
10515637,1,0.778
10539881,0,0.448
10593328,0,0.258
10614207,1,0.817
10628931,1,0.718
10658005,1,1.0
10706837,1,0.792
10721189,0,0.347
10733240,0,0.713
10831976,0,0.567
10884710,1,0.586
10885707,1,0.628
10891723,0,0.524
10897675,0,0.671
10915818,1,0.326
10929781,0,0.476
10944867,1,0.398
10963497,0,0.794
10978054,0,0.502
10983446,0,0.437
10984225,0,0.443
11017123,0,0.55
11030726,0,0.671
11037554,1,0.801
11064113,0,0.691
11064252,1,0.551
11069353,0,0.939
11087877,0,0.626
11094134,1,0.864
11107591,1,0.479
11122238,0,0.519
11127225,0,0.92
11127488,0,0.303
11138249,0,0.582
11157339,0,0.446
11210062,1,0.702
11250635,1,0.673
11256402,1,0.79
11263407,1,0.547
11294756,0,0.707
11302310,0,0.941
11308657,1,0.616
11328480,1,0.729
11348577,0,0.873
11361571,1,0.899
11393451,0,0.715
11409963,1,0.812
11436438,1,0.723
11438457,0,0.48
11494486,1,0.476
11508042,1,0.538
11509995,1,0.517
11514948,1,0.935
11537416,0,0.644
11546181,0,0.613
11556335,1,0.708
11556722,1,0.692
11557292,0,0.618
11564194,0,0.257
11568148,1,0.869
11582519,1,0.555
11586724,0,0.816
11645479,1,0.862
11651390,1,0.532
11677991,1,0.623
11706492,1,0.707
11710479,1,0.889
11727596,1,0.952
11740862,1,0.727
11743552,1,0.473
11755888,1,0.491
11763453,1,0.438
11763809,1,0.835
11775581,0,0.604
11777874,1,0.589
11790884,1,0.912
11809688,1,0.824
11830159,1,0.824
11842144,1,0.623
2016328014,1,0.798
2017060523,0,0.263
2017076327,0,0.685
2017242847,1,0.732
2018068329,1,0.649
2018070872,0,0.627
2018101770,1,0.54
2018121784,0,0.611
2018189797,0,0.53
2018189980,0,0.668
2018190294,1,0.893
2018247183,1,0.516
2018351899,0,0.765
2018357543,0,0.451
2019005013,1,0.797
2019037261,1,0.693
2019043076,0,0.367
2019087677,1,0.815
2019117088,0,0.096
2019130896,1,0.738
2019149490,1,0.417
2019164632,1,0.697
2019214013,1,0.782
2019362709,1,0.702
2019385590,1,0.518
2019392858,1,0.785
2020019370,1,0.853
2020026766,1,0.812
2020058290,1,0.783
2020099728,0,0.441
2020111476,1,0.828
2020162736,1,0.471
2020175383,1,0.529
2020211134,0,0.266
2020293719,1,0.502
2020311350,1,0.706
2020358967,1,0.852
2020395008,1,0.956
2021074377,1,0.337
2021085558,1,0.641
2021089903,1,0.633
2021090690,1,0.347
2021097274,0,0.644
2021103645,0,0.526
2021110158,0,0.703
2021125614,1,0.493
2021129325,0,0.404
US9018239B2,0,0.015
US9256249B2,0,0.007
US9796135B2,0,0.005
US7935130B2,0,0.063
US9392445B2,0,0.263
US9090200B2,0,0.001
US9591808B2,0,0.002
US8284566B2,0,0.011
US9789802B2,0,0.0
US9907993B2,0,0.015
US9850724B2,0,0.018
US9651291B2,0,0.012
US9702906B2,0,0.06
US9285063B2,0,0.003
US9366506B2,0,0.014
US9381755B2,0,0.026
US7241361B2,0,0.047
US9267634B2,0,0.017
US9574399B2,0,0.033
US6769529B2,0,0.002
US8510995B2,0,0.001
US9778294B2,0,0.011
US8770379B2,0,0.011
US9922878B2,0,0.003
US8590907B2,0,0.004
US5075117A,0,0.022
US10058938B2,0,0.005
US6071093A,0,0.0
US6649698B1,0,0.052
US9818633B2,0,0.026
US10000143B1,0,0.009
US4786534A,0,0.0
US9994679B2,0,0.01
US9278919B1,0,0.062
US9726687B2,0,0.054
US4491376A,0,0.001
US9206079B2,0,0.012
US5579875A,0,0.005
US7858846B2,0,0.064
US7476779B2,0,0.068
US8653570B2,0,0.041
US8267613B2,0,0.0
US6328256A,0,0.0
US9855487B2,0,0.0
US4903062A,0,0.096
US6712429B2,0,0.023
US10003434B2,0,0.283
US10059391B2,0,0.002
US8594656B2,0,0.159
US5427329A,0,0.0
US9655418B2,0,0.012
US6872024B2,0,0.009
US10080392B2,0,0.009
US9757641B2,0,0.159
US7384285B2,0,0.002
US9658130B2,0,0.042
US9144145B2,0,0.022
US8096608B2,0,0.011
US9200938B2,0,0.002
US10132345B2,0,0.0
US6628869B2,0,0.004
US9342178B2,0,0.079
US9680136B2,0,0.014
US5475231A,0,0.009
US9702167B2,0,0.015
US10046277B2,0,0.006
US6681881B2,0,0.022
US9796495B2,0,0.002
US6552088B2,0,0.13
US5875916A,0,0.007
US9822680B2,0,0.005
US5667263A,0,0.001
US4677148A,0,0.012
US6905173B2,0,0.004
US5058815A,0,0.004
US6545233B2,0,0.019
US7179392B2,0,0.003
US9670779B2,0,0.003
US10082411B2,0,0.001
US9919374B2,0,0.0
US5100202A,0,0.003
US8251179B2,0,0.051
US9950871B2,0,0.012
US9054865B2,0,0.241
US7154161B1,0,0.015
US9968116B2,0,0.045
US4736957A,0,0.0
US7823425B2,0,0.003
US8845606B2,0,0.004
US4907914A,0,0.0
US9309264B2,0,0.053
US7715013B2,0,0.191
US10113838B2,0,0.034
US9821958B2,0,0.025
US10058346B2,0,0.007
US8288895B2,0,0.036
US9145309B2,0,0.055
US10087042B2,0,0.0
US10066717B2,0,0.035
US9416245B2,0,0.041
US6860503B2,0,0.001
US5112155A,0,0.0
US9975589B2,0,0.006
US4925410A,0,0.003
US9783349B2,0,0.007
US9862223B2,0,0.012
US9739350B2,0,0.003
US9339709B2,0,0.017
US9214635B2,0,0.12
US9709302B2,0,0.024
US9045938B2,0,0.002
US9920250B1,0,0.007
US4689516A,0,0.0
US9994295B2,0,0.019
US9975134B2,0,0.069
US9453572B2,0,0.0
US9610995B2,0,0.022
US9772727B2,0,0.025
US9198991B2,0,0.013
US7102227B2,0,0.045
US9570609B2,0,0.056
US5567746A,0,0.012
US8995338B2,0,0.25
US5304592A,0,0.028
US9155808B2,0,0.011
US10134502B2,0,0.016
US9719000B2,0,0.004
US8837763B1,0,0.028
US10072100B2,0,0.065
US4885660A,0,0.003
US9537110B2,0,0.025
US8800829B2,0,0.013
US8993712B2,0,0.019
US9450365B1,0,0.017
US9809399B1,0,0.021
US7385963B1,0,0.167
US9627290B2,0,0.038
US4757162A,0,0.007
US5544909A,0,0.022
US6162628A,0,0.12
US6216409A,0,0.012
US9765474B1,0,0.01
US4908916A,0,0.001
US9810000B2,0,0.008
US10087922B2,0,0.001
US5027958A,0,0.0
US9098847B2,0,0.299
US8444422B2,0,0.007
US9785451B1,0,0.18
US9497295B2,0,0.251
US6060718A,0,0.017
US9278865B2,0,0.024
US8523873B2,0,0.007
US9669279B2,0,0.0
US9563192B2,0,0.313
US9977022B2,0,0.061
US7141930B2,0,0.003
US8076650B2,0,0.044
US9889480B2,0,0.017
US8757026B2,0,0.038
US7926598B2,0,0.027
US9186759B2,0,0.091
US9251645B2,0,0.321
US6702933B2,0,0.009
US8061560B2,0,0.019
US6160065A,0,0.027
US9545051B2,0,0.005
US4701075A,0,0.029
US7402515B2,0,0.035
US7205541B1,0,0.003
US9159549B2,0,0.116
US8650732B2,0,0.002
US4494892A,0,0.017
US8056954B2,0,0.003
US7371841B2,0,0.123
US9302198B1,0,0.081
US9786755B2,0,0.005
US9913476B2,0,0.026
US10092337B2,0,0.087
US9069693B2,0,0.27
US7481476B2,0,0.002
US9899297B1,0,0.012
US9618690B2,0,0.021
US9937982B2,0,0.0
US9061541B2,0,0.062
US10011669B2,0,0.027
US9375550B2,0,0.0
US8414996B2,0,0.131
US10124774B2,0,0.0
US9891993B2,0,0.222
US9217339B2,0,0.003
US9252047B2,0,0.028
US9272008B2,0,0.113
US9990020B2,0,0.176
US9174345B2,0,0.003
US10004344B1,0,0.1
US9010737B2,0,0.002
US9249290B2,0,0.009
US4818864A,0,0.023
US9653354B2,0,0.008
US7669390B2,0,0.002
US8701107B2,0,0.237
US5184446A,0,0.005
US8456916B2,0,0.015
US6917065B2,0,0.001
US10103925B2,0,0.218
US10042460B2,0,0.034
US8329549B2,0,0.006
US9352930B2,0,0.003
